userid, newsid
11446187,100657423
11446187,100656910
1145073,100657423
1145073,100656910
11452034,100655704
11452034,100657423
11454398,100655704
11454398,100657423
11455722,100655704
11455722,100657423
1145635,100646808
1145635,100647737
11456417,100657878
11456417,100658513
1145770,100655208
1145770,100655704
11461201,100657423
11461201,100656910
11462715,100657878
11462715,100658513
11463300,100655704
11463300,100657423
114635,100649791
114635,100649739
11464835,100657423
11464835,100656910
11465243,100655704
11465243,100657423
11467614,100657878
11467614,100658513
114709,100652367
114709,100652447
1147137,100646808
1147137,100647737
1147513,100654615
1147513,100654294
11477134,100657423
11477134,100656910
11479428,100657423
11479428,100656910
11480068,100655704
11480068,100657423
114803,100649791
114803,100649739
11480876,100657423
11480876,100658513
11481534,100657423
11481534,100656910
11482069,100657878
11482069,100658513
1148382,100646808
1148382,100647737
1148444,100646808
1148444,100647737
1148701,100655208
1148701,100654615
1148787,100649791
1148787,100649739
1148891,100646808
1148891,100647737
11490170,100657878
11490170,100658513
1149108,100646808
1149108,100647737
11496069,100657423
11496069,100656910
11496479,100657423
11496479,100658513
11498799,100657878
11498799,100658513
11509035,100657878
11509035,100658513
1152001,100646808
1152001,100647737
1152368,100650872
1152368,100650718
1152388,100646808
1152388,100647737
1153891,100646808
1153891,100647737
1154046,100657423
1154046,100656910
11542272,100657878
11542272,100658513
1154344,100649791
1154344,100649739
1154359,100646808
1154359,100647737
1154692,100646808
1154692,100647737
11548514,100657878
11548514,100658513
115500,100650872
115500,100650718
1155558,100649791
1155558,100649739
1155930,100652367
1155930,100652447
11560242,100657878
11560242,100658513
1156205,100649791
1156205,100649739
1156396,100649791
1156396,100649739
1157541,100646808
1157541,100647737
1157550,100649791
1157550,100649739
11576716,100655704
11576716,100657423
1157676,100646808
1157676,100647737
1157817,100648778
1157817,100647737
1157825,100655208
1157825,100654615
1159092,100646808
1159092,100647737
1160016,100657423
1160016,100656910
1160111,100649791
1160111,100649739
1160116,100655208
1160116,100655704
116063,100644693
116063,100645330
1161992,100646808
1161992,100647737
1162176,100652727
1162176,100654615
1162241,100652367
1162241,100652447
1162374,100657423
1162374,100656910
1162476,100646808
1162476,100647737
1162532,100646808
1162532,100647737
1162708,100650872
1162708,100650718
1162752,100646808
1162752,100647737
1163090,100648778
1163090,100647737
1163233,100646808
1163233,100647737
1163656,100649791
1163656,100649739
1163821,100652727
1163821,100654615
1163939,100657423
1163939,100657878
1163982,100646808
1163982,100647737
1164510,100654615
1164510,100654294
1164968,100646808
1164968,100647737
1165419,100646808
1165419,100647737
1165599,100650872
1165599,100650718
1165838,100649791
1165838,100648778
1165993,100646808
1165993,100647737
1166248,100652367
1166248,100652447
1167050,100646808
1167050,100647737
11674,100644693
11674,100645330
116754,100654615
116754,100654294
11678822,100657878
11678822,100658513
11684131,100657423
11684131,100656910
1168522,100649791
1168522,100649739
11686008,100657423
11686008,100656910
11687827,100657878
11687827,100658513
1168889,100646808
1168889,100647737
11688961,100657423
11688961,100656910
11690601,100657423
11690601,100656910
11690709,100657423
11690709,100656910
11691319,100657423
11691319,100656910
11691422,100657423
11691422,100656910
11692555,100657423
11692555,100656910
11693031,100657423
11693031,100656910
1169364,100646808
1169364,100647737
11694404,100657423
11694404,100656910
11694441,100657423
11694441,100656910
1169511,100657423
1169511,100656910
11696856,100657423
11696856,100656910
11696894,100657423
11696894,100656910
11697870,100657423
11697870,100656910
1169796,100646808
1169796,100647737
11698469,100657423
11698469,100656910
1169912,100652367
1169912,100652447
11699330,100657423
11699330,100656910
1169978,100657423
1169978,100656910
11699786,100657423
11699786,100656910
117000,100649791
117000,100649739
1170073,100646808
1170073,100647737
11703624,100657423
11703624,100656910
11704146,100657423
11704146,100656910
11704237,100657423
11704237,100656910
1170433,100648778
1170433,100647737
11706242,100657423
11706242,100656910
11707415,100657423
11707415,100656910
11707476,100657423
11707476,100656910
11709001,100657423
11709001,100657878
11710178,100657423
11710178,100656910
1171054,100657878
1171054,100659144
11713649,100657423
11713649,100656910
11713978,100657423
11713978,100656910
11717481,100657423
11717481,100656910
1171813,100646808
1171813,100647737
11718322,100657423
11718322,100656910
11719722,100657878
11719722,100658513
11721519,100657423
11721519,100656910
11722373,100657423
11722373,100656910
11723499,100657423
11723499,100656910
11724471,100657423
11724471,100656910
11728641,100657423
11728641,100656910
11730932,100657878
11730932,100658513
11731204,100657878
11731204,100658513
11731205,100657423
11731205,100656910
117363,100646808
117363,100646919
11737138,100657423
11737138,100656910
1173731,100646808
1173731,100647737
11739912,100657423
11739912,100656910
1174034,100646808
1174034,100647737
1174405,100650872
1174405,100650718
117479,100652367
117479,100652447
11749445,100657423
11749445,100656910
11749825,100657423
11749825,100656910
1174984,100646808
1174984,100647737
1176311,100650872
1176311,100650718
11768054,100657878
11768054,100658513
1177071,100646808
1177071,100647737
1177566,100646808
1177566,100647737
11777264,100657878
11777264,100659144
1177942,100646808
1177942,100647737
1178310,100646808
1178310,100647737
11784354,100657878
11784354,100658513
1179077,100652367
1179077,100652447
1179235,100646808
1179235,100647737
1179433,100646808
1179433,100647737
1179797,100652367
1179797,100652447
1179893,100646808
1179893,100647737
1179959,100648778
1179959,100647737
1180193,100646808
1180193,100647737
1180210,100655704
1180210,100657423
1180358,100649791
1180358,100648778
11809257,100657423
11809257,100656910
1181286,100646808
1181286,100647737
1182270,100649791
1182270,100649739
1182435,100646808
1182435,100647737
11828118,100657878
11828118,100659144
1183888,100652367
1183888,100652447
1183986,100646808
1183986,100647737
118450,100657878
118450,100658513
118567,100645330
118567,100645816
1186072,100649791
1186072,100648778
1186182,100646808
1186182,100647737
1186828,100652367
1186828,100652447
1188025,100646808
1188025,100647737
1188586,100652367
1188586,100652447
1189550,100646808
1189550,100647737
1189654,100646808
1189654,100647737
1189695,100650872
1189695,100650718
11897908,100657423
11897908,100656910
11898092,100657423
11898092,100656910
11898330,100657423
11898330,100656910
11899259,100657423
11899259,100656910
11899813,100657423
11899813,100656910
11899934,100657423
11899934,100656910
11900069,100657423
11900069,100656910
11900774,100657423
11900774,100656910
11901286,100657423
11901286,100656910
11902132,100657423
11902132,100656910
11902294,100657423
11902294,100656910
11902840,100657423
11902840,100658513
11902859,100657423
11902859,100658513
11903097,100657423
11903097,100658513
11903481,100657423
11903481,100658513
11903485,100657423
11903485,100658513
11904568,100657423
11904568,100658513
11904628,100657423
11904628,100658513
11904636,100657423
11904636,100658513
11904689,100657423
11904689,100658513
11904886,100657423
11904886,100656910
11904923,100657423
11904923,100658513
11904930,100657423
11904930,100656910
119051,100650872
119051,100650718
11905351,100657423
11905351,100656910
11905806,100657423
11905806,100656910
11905976,100657423
11905976,100656910
11905998,100657423
11905998,100656910
11906010,100657423
11906010,100656910
11906469,100657423
11906469,100656910
11906732,100657423
11906732,100656910
11907147,100657423
11907147,100658513
11907627,100657423
11907627,100658513
11907713,100657423
11907713,100658513
11907859,100657423
11907859,100658513
1190838,100649791
1190838,100649739
11908664,100657423
11908664,100658513
11908827,100657423
11908827,100658513
11908836,100657423
11908836,100658513
11909176,100657423
11909176,100658513
1190945,100649791
1190945,100648778
11911176,100657423
11911176,100656910
11911179,100657423
11911179,100656910
11912886,100657423
11912886,100658513
11913001,100657423
11913001,100658513
11913073,100657423
11913073,100658513
11913221,100657423
11913221,100658513
11913696,100657423
11913696,100658513
11913910,100657423
11913910,100658513
11915199,100657423
11915199,100658513
11915833,100657423
11915833,100656910
11917315,100657423
11917315,100656910
11917862,100657423
11917862,100656910
11918804,100657423
11918804,100656910
11919808,100657423
11919808,100656910
11920082,100657423
11920082,100658513
11920421,100657423
11920421,100658513
11920809,100657423
11920809,100658513
11923966,100657423
11923966,100656910
11923970,100657423
11923970,100656910
11924138,100657423
11924138,100658513
11924324,100657423
11924324,100658513
1192451,100652367
1192451,100652447
11926209,100657423
11926209,100656910
11927799,100657423
11927799,100656910
11927906,100657423
11927906,100656910
1192835,100646808
1192835,100647737
11928353,100657423
11928353,100658513
11930654,100657423
11930654,100658513
11931939,100657423
11931939,100658513
11931997,100657423
11931997,100658513
11932203,100657423
11932203,100656910
1193269,100646808
1193269,100647737
11932860,100657423
11932860,100656910
11933481,100657423
11933481,100656910
11933599,100657423
11933599,100656910
11933813,100657423
11933813,100656910
119345,100650872
119345,100650718
11934801,100657423
11934801,100656910
11934857,100657423
11934857,100656910
1193512,100657878
1193512,100658513
11935751,100657423
11935751,100656910
11936461,100657423
11936461,100658513
11936849,100657423
11936849,100657878
11937572,100657423
11937572,100658513
11938052,100657423
11938052,100656910
11939570,100657423
11939570,100656910
11939584,100657423
11939584,100656910
1193959,100650872
1193959,100650718
11939765,100657423
11939765,100658513
1194056,100646808
1194056,100647737
11942194,100657423
11942194,100656910
